20200310,030042,00000723,AALI,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000724,AALI-R,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000725,ABBA,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000726,ABBA-R,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000727,ABDA,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000728,ABMM,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000729,ACES,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000730,ACST,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000731,ADES,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000732,ADHI,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000733,ADMF,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000734,ADMG,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000735,ADRO,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000736,AGII,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000737,AGRO,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000738,AGRS,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000739,AHAP,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000740,AIMS,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000741,AISA,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000742,AKKU,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000743,AKPI,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000744,AKRA,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000745,AKSI,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000746,ALDO,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000747,ALKA,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000748,ALMI,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000749,ALTO,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000750,AMAG,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000751,AMFG,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000752,AMIN,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000753,AMRT,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000754,ANJT,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000755,ANTM,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000756,APEX,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000757,APIC,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000758,APII,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000759,APLI,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000760,APLN,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000761,APOL,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000762,ARGO,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000763,ARII,,,,,000000000000,0000000000000000,0000000
20200310,030042,00000764,ARMY,,,,,000000000000,0000000000000000,0000000
