(20200304, 90001,DEWA,51,51,51,0,0,0)
(20200304, 90001,JSMR,5475,5475,5475,0,0,0)
(20200304, 90002,DEWA,51,51,51,0,0,0)
(20200304, 90003,DEWA,51,51,51,0,0,0)
(20200304, 90004,DEWA,51,51,51,0,0,0)
(20200304, 90005,DEWA,51,51,51,33000,1683000,33)
(20200304, 90006,DEWA,51,51,51,98000,4998000,98)
(20200304, 90007,DEWA,51,51,51,159000,8109000,158)
(20200304, 90008,DEWA,51,51,51,222000,11322000,220)
(20200304, 90009,DEWA,51,51,51,289000,14739000,287)
(20200304, 90010,DEWA,51,51,51,300000,15300000,297)
(20200304, 90010,NIKL,4800,4800,4800,3300,15840000,18)
(20200304, 90011,NIKL,4800,4800,4800,10000,48000000,54)
(20200304, 90011,ADRO,1480,1480,1480,400000,592000000,808)
(20200304, 90104,TLKM,8900,8900,8900,0,0,0)
(20200304, 90128,BBRI,4950,4950,4950,200000,990000000,198)
(20200304, 90158,PGAS,1990,1990,1990,40000,79600000,325)
(20200304, 90227,PGAS,1990,1990,1990,40000,79600000,325)
(20200304, 90333,NIKL,4800,4800,4800,10000,48000000,54)
(20200304, 90436,ANTM,900,900,900,0,0,0)
(20200304, 90451,NIKL,4920,4800,4920,10100,48492000,55)
(20200304, 90550,NIKL,4920,4800,4920,10200,48984000,56)
(20200304, 90959,BBRI,4950,4950,4950,200000,990000000,198)
(20200304, 91000,BBRI,4950,4950,4950,200000,990000000,198)
(20200304, 91251,BBRI,4950,4950,4950,200000,990000000,198)
(20200304, 91753,BBRI,4950,4950,4950,200000,990000000,198)
(20200304, 91847,LAPD,0,0,0,0,0,0)
(20200304, 92116,TBLA,1285,1285,1285,0,0,0)
(20200304, 92120,TBLA,1285,1285,1285,0,0,0)
(20200304, 92121,TBLA,1285,1285,1285,0,0,0)
(20200304, 92135,TBLA,1285,1285,1285,0,0,0)
(20200304, 92141,TBLA,1285,1285,1285,0,0,0)
(20200304, 92142,TBLA,1285,1285,1285,0,0,0)
(20200304, 92146,TBLA,1285,1285,1285,0,0,0)
(20200304, 92232,TBLA,1285,1285,1285,1000,1285000,1)
(20200304, 92256,BBRI,4950,4950,4950,200000,990000000,198)
(20200304, 92334,NIKL,4920,4800,4920,10200,48984000,56)
(20200304, 92411,TBLA,1285,1285,1285,1300,1670500,2)
(20200304, 92859,BBRI,4950,4950,4950,200000,990000000,198)
(20200304, 92911,TBLA,1285,1285,1285,2000,2570000,3)
(20200304, 92913,BMRI,0,0,0,0,0,0)
(20200304, 92922,ABBA,178,178,178,0,0,0)
(20200304, 93144,ABBA,178,178,178,0,0,0)
(20200304, 93245,TBLA,1285,1285,1285,2200,2827000,4)
(20200304, 93253,IATA,70,70,70,0,0,0)
(20200304, 93303,TBLA,1285,1285,1285,3300,4240500,7)
(20200304, 93320,IATA,70,70,70,0,0,0)
(20200304, 93345,ALKA,0,0,0,0,0,0)
(20200304, 93356,ALMI,0,0,0,0,0,0)
(20200304, 93413,TBLA,1285,1285,1285,4900,6296500,11)
(20200304, 93427,TBLA,1285,1285,1285,5500,7067500,13)
(20200304, 93448,IATA,70,70,70,0,0,0)
(20200304, 93450,ARMY,0,0,0,0,0,0)
(20200304, 93506,IATA,70,70,70,0,0,0)
(20200304, 94203,VINS,218,218,218,0,0,0)
(20200304, 94218,BVIC,300,300,300,0,0,0)
(20200304, 94234,VICO,0,0,0,0,0,0)
(20200304, 94407,TELE,0,0,0,0,0,0)
(20200304, 94653,ADRO,1480,1480,1480,400000,592000000,808)
(20200304, 94706,ADRO,1480,1480,1480,400000,592000000,808)
(20200304, 94712,INCO,3880,3850,3880,100100,385388000,100)
(20200304, 94915,ADRO,1480,1480,1480,400000,592000000,808)
(20200304, 94953,VINS,218,218,218,2000,436000,1)
(20200304, 94958,VINS,218,218,218,2000,436000,1)
(20200304, 95012,ADRO,1480,1480,1480,400000,592000000,808)
(20200304, 95020,VINS,218,218,218,2000,436000,1)
(20200304, 95028,INCO,3880,3850,3880,100100,385388000,100)
(20200304, 95152,NIKL,4920,4800,4920,10300,49476000,57)
(20200304, 95253,IATA,70,70,70,0,0,0)
(20200304, 95316,IATA,70,70,70,0,0,0)
(20200304, 95750,TBLA,1285,1285,1285,5500,7067500,13)
(20200304, 95754,TBLA,1285,1285,1285,5500,7067500,13)
(20200304, 95755,TBLA,1285,1285,1285,5500,7067500,13)
(20200304, 95756,TBLA,1285,1285,1285,5500,7067500,13)
(20200304, 95757,TBLA,1285,1285,1285,5500,7067500,13)
(20200304, 95759,TBLA,1285,1285,1285,5500,7067500,13)
(20200304, 95956,ACES,0,0,0,0,0,0)
(20200304, 100147,UNVR,44500,44500,44500,0,0,0)
(20200304, 100609,ANTM,900,900,900,1000,900000,3)
(20200304, 100617,ANTM,900,900,900,1000,900000,3)
(20200304, 100634,ANTM,900,900,900,1000,900000,3)
(20200304, 100653,ANTM,900,900,900,1000,900000,3)
(20200304, 100659,PGAS,1990,1990,1990,40000,79600000,325)
(20200304, 100709,GIAA,0,0,0,0,0,0)
(20200304, 100802,ANTM,900,900,900,12500,11250000,26)
(20200304, 100954,IATA,70,70,70,0,0,0)
(20200304, 101115,TLKM,8900,8900,8900,0,0,0)
(20200304, 101147,ABBA,178,178,178,100,17800,1)
(20200304, 101407,BUMI,121,121,121,200000,24200000,198)
(20200304, 101426,APIC,460,460,460,0,0,0)
(20200304, 101449,APIC,460,460,460,0,0,0)
(20200304, 101455,ANTM,900,900,900,12500,11250000,26)
(20200304, 101522,APIC,460,460,460,0,0,0)
(20200304, 101526,APIC,460,460,460,100,46000,1)
(20200304, 101549,APIC,460,460,460,100,46000,1)
(20200304, 101614,APIC,460,460,460,200,92000,2)
(20200304, 101652,ANTM,900,900,900,12500,11250000,26)
(20200304, 101724,ANTM,905,900,905,13500,12155000,28)
(20200304, 101753,IATA,70,70,70,0,0,0)
(20200304, 101826,IATA,70,70,70,0,0,0)
(20200304, 101918,IATA,70,70,70,0,0,0)
(20200304, 101944,TLKM,8900,8900,8900,0,0,0)
